id,created_at,type,code,input,output
eb39cf5f-d9fb-4e53-a73b-bf39c3e42eb0,2022-03-15 05:29:58.528262,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""bf6ccb220d5a4b409b8f4f4304f1c17b""}, ""statusCode"": 400}"
3194387c-8eb8-4112-bf94-b164a2131c89,2022-03-15 05:30:07.557882,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b064bd75754747d591da67d43efcc0b3""}, ""statusCode"": 400}"
83b478c8-ea6d-48d8-8e0b-b45f7005036b,2022-03-15 05:30:54.504458,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""ace5e3c324ae4284802a36db6c8b6ee7""}, ""statusCode"": 400}"
5837a93e-bca4-4e4c-91b3-d4b5931c2390,2022-03-15 05:31:06.773845,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""7a2d1030efcb4963a88a00e9196cda35""}, ""statusCode"": 400}"
5b92053c-cadc-48b5-8ba4-8c7dc3684d3a,2022-03-15 05:31:22.739884,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""6b6d64cd515f4460b6a91263277de794""}, ""statusCode"": 400}"
0813f644-231a-4bc8-b2d3-5fbdc01c4914,2022-03-15 05:31:26.486247,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""821814c29d7a4edbb847574f57ca41b9""}, ""statusCode"": 400}"
f6ab68f2-3b7c-400a-b044-5556e0f3feb5,2022-03-15 05:33:34.7617,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""64407650671d4f8b8a7f0e626b9e12f2""}, ""statusCode"": 400}"
4062072f-6a32-4ca6-91ff-71d576e9030e,2022-03-15 05:33:52.160207,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""6479c3a2f63546efa164d86613284291""}, ""statusCode"": 400}"
5286cb54-9846-4e58-8094-ce9e30f0d4e5,2022-03-15 05:33:53.692492,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""d066cd20231240a89d31a9b7a0c08274""}, ""statusCode"": 400}"
8e8cefa9-d0dc-418c-9225-97be4af24c58,2022-03-15 05:34:58.485562,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""bf42b0db521e4855b16b15b866fbb11b""}, ""statusCode"": 400}"
b5710f76-81b9-4794-bb0a-98ec4983cf64,2022-03-15 05:35:07.530827,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b9ee1eef432f4eb1a4c601898f9ec150""}, ""statusCode"": 400}"
e703ff1d-07b7-4716-8f94-75d324ab41e4,2022-03-15 05:35:54.518895,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""d840b4cc10254dac9a23a9d1029af1c6""}, ""statusCode"": 400}"
db183879-30b4-4c2f-b304-69cc1f1ea2f8,2022-03-15 05:36:06.7892,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""01733cd5180a4607825266c2a22a51a2""}, ""statusCode"": 400}"
13cda6cc-23c5-46cc-bfad-4e3f271b7d62,2022-03-15 05:36:22.762693,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""ff70bc87ddda4011a1da79fea016b331""}, ""statusCode"": 400}"
31b2cb0b-ecad-4e2d-bfcd-0d94ab956509,2022-03-15 05:36:26.488646,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b9379499631a46d799cd9f089d999883""}, ""statusCode"": 400}"
6cf19af6-d86e-496d-b5f5-e03313893c26,2022-03-15 05:38:34.817076,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""58bf20620a0c45eb8face3bc15addf4a""}, ""statusCode"": 400}"
4ad05775-e1d6-4ac7-a55e-969454123a2c,2022-03-15 05:38:52.119351,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""5bb7b5ab304c490faf6a6dd40b9cbef9""}, ""statusCode"": 400}"
6f4ef3af-1447-4871-838d-f38c4fc8f4b5,2022-03-15 05:38:53.758057,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""873129f659614e74a3bc215ec90aef0d""}, ""statusCode"": 400}"
a6df2b1f-f9fc-46e6-ae75-fc62a5e4baef,2022-03-15 05:39:58.467925,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b517ebaff24946728d0c747e6a3028bf""}, ""statusCode"": 400}"
a3e1f51b-4e95-4a79-8cc8-cbd243e90095,2022-03-15 05:40:07.510465,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""887661df92804590affc644f4ecd1379""}, ""statusCode"": 400}"
5b506a9c-3783-4595-96aa-8bb11776868e,2022-03-15 05:40:54.515494,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""86e4eb232a284aec95d92fc254292c79""}, ""statusCode"": 400}"
101c995b-3109-49bb-8fbe-d78ddb3fc84b,2022-03-15 05:41:06.801559,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""96ed4a8efa874774b37fdf7c926b1c42""}, ""statusCode"": 400}"
24232914-54da-4cb7-a7b8-1095f438b8e2,2022-03-15 05:41:22.741883,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""903fdf128112472d83a517f1393b02ca""}, ""statusCode"": 400}"
b073a78d-10ba-4bf9-8d5d-9e3d144d7b79,2022-03-15 05:41:26.487737,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""e472811d802749ef88c8f80941841b80""}, ""statusCode"": 400}"
7ad870e4-405c-4f76-9c92-04bdee10d459,2022-03-15 05:43:34.778467,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""53c2f0cc216b4a3c932cd47fc21fa57a""}, ""statusCode"": 400}"
2ef365be-85bd-4d0e-bebd-e72d50b45862,2022-03-15 05:43:52.13669,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""174d80733cdd4f7894d1eac136a46c3e""}, ""statusCode"": 400}"
c89e81bc-d35c-4411-bf60-eb576bf715ec,2022-03-15 05:43:53.687518,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""fdd63f0afdfb4d01a5d3442780914513""}, ""statusCode"": 400}"
c12d99e5-e157-4142-82f8-096c550ab02f,2022-03-15 05:44:58.468327,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""958fceb5498040448702f8ee09f158b8""}, ""statusCode"": 400}"
b033fc80-7d12-466c-a39f-6226975ebd7d,2022-03-15 05:45:07.538664,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""aab0daad08f94cb29a0bd5721118f440""}, ""statusCode"": 400}"
b32f1a38-8c03-4fc5-8d8e-05ae02e3a973,2022-03-15 05:45:54.518327,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""a9d4a0ca2a104acb821e3951ab3e6854""}, ""statusCode"": 400}"
c418edae-c52b-4811-b2f5-9a96672411ce,2022-03-15 05:46:06.781814,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""c6b366bd37d4403884f9b6f9603030f0""}, ""statusCode"": 400}"
5d9150a3-8075-4873-8948-463983fa6bcc,2022-03-15 05:46:22.780897,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""ce636e59ad8f4a9aa972f89897b60053""}, ""statusCode"": 400}"
372d301e-a706-407b-932b-f97d96a87a72,2022-03-15 05:46:26.489587,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b9f521b8db134f51adcc13e20288ec1f""}, ""statusCode"": 400}"
bfde3ac6-c4c3-4157-9c71-4849149db12f,2022-03-15 05:48:34.769079,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""a5c5479c91da482aa5b6438c595c9aa1""}, ""statusCode"": 400}"
7ee94d98-15c5-40bf-b6a6-ea2a78d47f45,2022-03-15 05:48:52.137771,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""2c8edefec40d4647a48b97dbb9ed1d73""}, ""statusCode"": 400}"
1afde65b-24b8-48e1-b4ff-88fb88076c66,2022-03-15 05:48:53.682984,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""5c1c076b7944429d82276ff33dca010b""}, ""statusCode"": 400}"
5196ec63-6e81-42aa-af4c-9de73ced94b3,2022-03-15 05:49:58.485294,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""428e9f8000cb4a8b9ddf21cdecaa5ccb""}, ""statusCode"": 400}"
1f0289ac-839b-4069-bea4-1a97804050cc,2022-03-15 05:50:07.532737,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""24f35a075698441cb46f8e1a69a518b9""}, ""statusCode"": 400}"
e49e994e-ed6e-49dc-8ce3-a5091fdb7426,2022-03-15 05:50:54.568133,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""1c4e017369d1467498a571594b2288bf""}, ""statusCode"": 400}"
0de3ff88-a68d-42e8-881b-909530f9a9c3,2022-03-15 05:51:22.806022,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""efa719f32ede4c9ab7bc32852a9ef46a""}, ""statusCode"": 400}"
80d4c62e-f48a-4a43-96cc-078097f1ff77,2022-03-15 05:51:26.50946,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""3f2a4fa5ee544f86a97390e569dc8718""}, ""statusCode"": 400}"
ac1f1c25-2a84-405e-a4e8-6e8aa69b6926,2022-03-15 05:53:34.792343,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""3a49d88c44e4428badaa4fcbed3a823f""}, ""statusCode"": 400}"
ad46c103-4d59-4260-9bb6-454ff243dfd8,2022-03-15 05:53:52.140841,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""e8e98a1321ef4effbf1f91daeb53d47e""}, ""statusCode"": 400}"
72a1ce17-fbe4-49dd-9638-7ebd5893e8d4,2022-03-15 05:53:53.693032,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""17602eaadc63453c840b818d3cdb5f35""}, ""statusCode"": 400}"
0e0442c7-51b3-43ce-bf69-dbfd99a8c492,2022-03-15 05:54:58.505911,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""80464cc7a01f47eea8d08ed11a58aad0""}, ""statusCode"": 400}"
5eb13cb3-2ad1-440e-b318-e730e1afc071,2022-03-15 06:00:54.543044,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""3206438a70794d4eb3eb0934762e5197""}, ""statusCode"": 400}"
98c818ac-408d-417e-92ba-32a993de69b1,2022-03-15 06:01:22.764059,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""6aacc7a898a845269593cf1de6e1ecc2""}, ""statusCode"": 400}"
b550ea3c-61db-4808-9d0d-1b43303341e8,2022-03-15 06:01:26.501878,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""42b83b132d4f46eda3dd3a1ce98b65f2""}, ""statusCode"": 400}"
e16668df-f3b9-4e65-9375-5c592de3c0b4,2022-02-15 20:56:03.458737,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 2, ""company_id"": ""66ac591c-8d99-400d-bc5c-09ba5c7df723"", ""segment_id"": ""f03a61f0-ee87-5be7-8dc0-405701b7b73d"", ""maintenance_type_id"": ""817f3de2-a24b-421c-919f-94263028f6ee""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""eaedbbc8c8354328bcaa1d1268fb15e4""}, ""statusCode"": 400}"
